doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source_response
202012011q,2020-12-01,117,"C'est malheureusement d'être obligé de faire du délestage dans notre réseau régulier pour libérer du personnel pour aller aider dans les RPA. C'est ça, le choix qu'il va falloir prendre. Mais, malheureusement, ce qu'on va faire, c'est qu'on va être obligés de délester des opérations normales de tout ce qu'on. En ce moment, là, dans notre personnel, puis dans nos hospitalisations, puis dans nos chirurgies, on a réussi, malgré la deuxième vague, à rouler à peu près à 80 %, nos chirurgies, tout ça, ce qui était excellent, ce qui n'était pas le cas du tout de la première vague. Mais là, si ça continue comme ça.",non,,,,,non,non,
202012011q,2020-12-01,118,"C'est ça, le choix qu'il va falloir prendre. Mais, malheureusement, ce qu'on va faire, c'est qu'on va être obligés de délester des opérations normales de tout ce qu'on. En ce moment, là, dans notre personnel, puis dans nos hospitalisations, puis dans nos chirurgies, on a réussi, malgré la deuxième vague, à rouler à peu près à 80 %, nos chirurgies, tout ça, ce qui était excellent, ce qui n'était pas le cas du tout de la première vague. Mais là, si ça continue comme ça. puis surtout que c'est le dernier mois, là.",non,,,,,non,non,
202012011q,2020-12-01,119,"Mais, malheureusement, ce qu'on va faire, c'est qu'on va être obligés de délester des opérations normales de tout ce qu'on. En ce moment, là, dans notre personnel, puis dans nos hospitalisations, puis dans nos chirurgies, on a réussi, malgré la deuxième vague, à rouler à peu près à 80 %, nos chirurgies, tout ça, ce qui était excellent, ce qui n'était pas le cas du tout de la première vague. Mais là, si ça continue comme ça. puis surtout que c'est le dernier mois, là. Moi, je le dis, il faut finir par passer à travers ce.",non,,,,,non,non,
202012011q,2020-12-01,120,"En ce moment, là, dans notre personnel, puis dans nos hospitalisations, puis dans nos chirurgies, on a réussi, malgré la deuxième vague, à rouler à peu près à 80 %, nos chirurgies, tout ça, ce qui était excellent, ce qui n'était pas le cas du tout de la première vague. Mais là, si ça continue comme ça. puis surtout que c'est le dernier mois, là. Moi, je le dis, il faut finir par passer à travers ce. j'allais dire foutu mois de décembre-là, là, mais c'est ça, notre choix en ce moment.",non,,,,,non,non,
202012011q,2020-12-01,121,"Mais là, si ça continue comme ça. puis surtout que c'est le dernier mois, là. Moi, je le dis, il faut finir par passer à travers ce. j'allais dire foutu mois de décembre-là, là, mais c'est ça, notre choix en ce moment. Mais, s'il faut faire ce choix-là, on va être obligés de délester parce qu'il faut aller sauver des vies dans des RPA.",non,,,,,non,non,
202012011q,2020-12-01,122,"puis surtout que c'est le dernier mois, là. Moi, je le dis, il faut finir par passer à travers ce. j'allais dire foutu mois de décembre-là, là, mais c'est ça, notre choix en ce moment. Mais, s'il faut faire ce choix-là, on va être obligés de délester parce qu'il faut aller sauver des vies dans des RPA. Le Modérateur : Tommy Chouinard, LaPresse.",non,,,,,non,oui,
202012011q,2020-12-01,123,"Moi, je le dis, il faut finir par passer à travers ce. j'allais dire foutu mois de décembre-là, là, mais c'est ça, notre choix en ce moment. Mais, s'il faut faire ce choix-là, on va être obligés de délester parce qu'il faut aller sauver des vies dans des RPA. Le Modérateur : Tommy Chouinard, LaPresse. D'abord, Dr Arruda, j'ai bien compris que, lorsqu'il y a eu l'annonce des rassemblements permis pour Noël, vous étiez d'accord avec cette mesure-là.",non,,,,,non,non,
202012011q,2020-12-01,124,"j'allais dire foutu mois de décembre-là, là, mais c'est ça, notre choix en ce moment. Mais, s'il faut faire ce choix-là, on va être obligés de délester parce qu'il faut aller sauver des vies dans des RPA. Le Modérateur : Tommy Chouinard, LaPresse. D'abord, Dr Arruda, j'ai bien compris que, lorsqu'il y a eu l'annonce des rassemblements permis pour Noël, vous étiez d'accord avec cette mesure-là. J'aimerais savoir : Aujourd'hui, est-ce que la Santé publique est toujours favorable à ces rassemblements de Noël?",non,,,,,non,oui,
202012011q,2020-12-01,125,"Mais, s'il faut faire ce choix-là, on va être obligés de délester parce qu'il faut aller sauver des vies dans des RPA. Le Modérateur : Tommy Chouinard, LaPresse. D'abord, Dr Arruda, j'ai bien compris que, lorsqu'il y a eu l'annonce des rassemblements permis pour Noël, vous étiez d'accord avec cette mesure-là. J'aimerais savoir : Aujourd'hui, est-ce que la Santé publique est toujours favorable à ces rassemblements de Noël? M. Arruda (Horacio) : Comme on l'a dit, le rassemblement était conditionnel aussi.",non,,,,,non,oui,
202012011q,2020-12-01,126,"Le Modérateur : Tommy Chouinard, LaPresse. D'abord, Dr Arruda, j'ai bien compris que, lorsqu'il y a eu l'annonce des rassemblements permis pour Noël, vous étiez d'accord avec cette mesure-là. J'aimerais savoir : Aujourd'hui, est-ce que la Santé publique est toujours favorable à ces rassemblements de Noël? M. Arruda (Horacio) : Comme on l'a dit, le rassemblement était conditionnel aussi. Et je pense qu'à cause de tous les différents paramètres qu'il faut regarder, parce que le nombre de cas peut générer des hospitalisations ou pas, là, on va réévaluer la situation et, comme le disait le premier ministre, en arriver à une décision le 11.",non,,,,,non,oui,
202012011q,2020-12-01,127,"D'abord, Dr Arruda, j'ai bien compris que, lorsqu'il y a eu l'annonce des rassemblements permis pour Noël, vous étiez d'accord avec cette mesure-là. J'aimerais savoir : Aujourd'hui, est-ce que la Santé publique est toujours favorable à ces rassemblements de Noël? M. Arruda (Horacio) : Comme on l'a dit, le rassemblement était conditionnel aussi. Et je pense qu'à cause de tous les différents paramètres qu'il faut regarder, parce que le nombre de cas peut générer des hospitalisations ou pas, là, on va réévaluer la situation et, comme le disait le premier ministre, en arriver à une décision le 11. Mais, actuellement, je n'ai pas le signal de mes experts, à côté de moi, là, ceux qui m'ont conseillé, qui ont construit la solution, de prendre une décision immédiatement.",non,,,,,non,oui,
202012011q,2020-12-01,128,"J'aimerais savoir : Aujourd'hui, est-ce que la Santé publique est toujours favorable à ces rassemblements de Noël? M. Arruda (Horacio) : Comme on l'a dit, le rassemblement était conditionnel aussi. Et je pense qu'à cause de tous les différents paramètres qu'il faut regarder, parce que le nombre de cas peut générer des hospitalisations ou pas, là, on va réévaluer la situation et, comme le disait le premier ministre, en arriver à une décision le 11. Mais, actuellement, je n'ai pas le signal de mes experts, à côté de moi, là, ceux qui m'ont conseillé, qui ont construit la solution, de prendre une décision immédiatement. Dubé, j'ai revérifié, là, mais, au sujet du délestage, on n'a pas du tout, du tout, du tout rattrapé le retard du printemps dernier, là.",non,,,,,non,oui,
202012011q,2020-12-01,129,"M. Arruda (Horacio) : Comme on l'a dit, le rassemblement était conditionnel aussi. Et je pense qu'à cause de tous les différents paramètres qu'il faut regarder, parce que le nombre de cas peut générer des hospitalisations ou pas, là, on va réévaluer la situation et, comme le disait le premier ministre, en arriver à une décision le 11. Mais, actuellement, je n'ai pas le signal de mes experts, à côté de moi, là, ceux qui m'ont conseillé, qui ont construit la solution, de prendre une décision immédiatement. Dubé, j'ai revérifié, là, mais, au sujet du délestage, on n'a pas du tout, du tout, du tout rattrapé le retard du printemps dernier, là. Il y a toujours plus de 130 000 personnes qui sont en attente d'une chirurgie.",non,,,,,non,non,
202012011q,2020-12-01,130,"Et je pense qu'à cause de tous les différents paramètres qu'il faut regarder, parce que le nombre de cas peut générer des hospitalisations ou pas, là, on va réévaluer la situation et, comme le disait le premier ministre, en arriver à une décision le 11. Mais, actuellement, je n'ai pas le signal de mes experts, à côté de moi, là, ceux qui m'ont conseillé, qui ont construit la solution, de prendre une décision immédiatement. Dubé, j'ai revérifié, là, mais, au sujet du délestage, on n'a pas du tout, du tout, du tout rattrapé le retard du printemps dernier, là. Il y a toujours plus de 130 000 personnes qui sont en attente d'une chirurgie. Donc, ça veut dire que ces personnes-là, les délais, d'après.",non,,,,,non,non,
202012011q,2020-12-01,131,"Mais, actuellement, je n'ai pas le signal de mes experts, à côté de moi, là, ceux qui m'ont conseillé, qui ont construit la solution, de prendre une décision immédiatement. Dubé, j'ai revérifié, là, mais, au sujet du délestage, on n'a pas du tout, du tout, du tout rattrapé le retard du printemps dernier, là. Il y a toujours plus de 130 000 personnes qui sont en attente d'une chirurgie. Donc, ça veut dire que ces personnes-là, les délais, d'après. ça fait un mois, un mois et demi, on s'en était parlé, les délais ne font qu'augmenter pour ces personnes-là.",non,,,,,non,non,
202012011q,2020-12-01,132,"Dubé, j'ai revérifié, là, mais, au sujet du délestage, on n'a pas du tout, du tout, du tout rattrapé le retard du printemps dernier, là. Il y a toujours plus de 130 000 personnes qui sont en attente d'une chirurgie. Donc, ça veut dire que ces personnes-là, les délais, d'après. ça fait un mois, un mois et demi, on s'en était parlé, les délais ne font qu'augmenter pour ces personnes-là. Est-ce que.",non,,,,,non,oui,
202012011q,2020-12-01,133,"Il y a toujours plus de 130 000 personnes qui sont en attente d'une chirurgie. Donc, ça veut dire que ces personnes-là, les délais, d'après. ça fait un mois, un mois et demi, on s'en était parlé, les délais ne font qu'augmenter pour ces personnes-là. Est-ce que. Dubé : Tout à fait, M. Chouinard, parce qu'on roule à 80 %.",non,,,,,non,oui,
202012011q,2020-12-01,134,"Donc, ça veut dire que ces personnes-là, les délais, d'après. ça fait un mois, un mois et demi, on s'en était parlé, les délais ne font qu'augmenter pour ces personnes-là. Est-ce que. Dubé : Tout à fait, M. Chouinard, parce qu'on roule à 80 %. Premièrement, comme je vous avais expliqué, vous avez raison, pour être capables de rattraper les 130 000 qu'on avait au pire de la vague, il faudrait rouler à 115 %, à 120 % parce qu'à 100 % on fait le travail qu'on fait d'habitude.",non,,,,,non,oui,
202012011q,2020-12-01,135,"ça fait un mois, un mois et demi, on s'en était parlé, les délais ne font qu'augmenter pour ces personnes-là. Est-ce que. Dubé : Tout à fait, M. Chouinard, parce qu'on roule à 80 %. Premièrement, comme je vous avais expliqué, vous avez raison, pour être capables de rattraper les 130 000 qu'on avait au pire de la vague, il faudrait rouler à 115 %, à 120 % parce qu'à 100 % on fait le travail qu'on fait d'habitude. Là, ce que je vous dis, c'est qu'on a réussi à être à 80 %, comparé à 30 % au mois d'avril ou de mai.",non,,,,,non,oui,
202012011q,2020-12-01,136,"Est-ce que. Dubé : Tout à fait, M. Chouinard, parce qu'on roule à 80 %. Premièrement, comme je vous avais expliqué, vous avez raison, pour être capables de rattraper les 130 000 qu'on avait au pire de la vague, il faudrait rouler à 115 %, à 120 % parce qu'à 100 % on fait le travail qu'on fait d'habitude. Là, ce que je vous dis, c'est qu'on a réussi à être à 80 %, comparé à 30 % au mois d'avril ou de mai. Alors, à 80 %, on avait des augmentations dans notre liste d'attente, mais jamais au niveau de la première vague.",non,,"na

il n'y a pas de source specifique mentionnee dans cet extrait de conference de presse concernant la pandemie de covid-19. le ministre christian dube s'exprime sur les efforts deployes par son equipe pour gerer la situation, mais il ne fait reference a aucune organisation, institution ou expert particulier dans cet extrait.",suppression,négatif,oui,non,oui
202012011q,2020-12-01,137,"Dubé : Tout à fait, M. Chouinard, parce qu'on roule à 80 %. Premièrement, comme je vous avais expliqué, vous avez raison, pour être capables de rattraper les 130 000 qu'on avait au pire de la vague, il faudrait rouler à 115 %, à 120 % parce qu'à 100 % on fait le travail qu'on fait d'habitude. Là, ce que je vous dis, c'est qu'on a réussi à être à 80 %, comparé à 30 % au mois d'avril ou de mai. Alors, à 80 %, on avait des augmentations dans notre liste d'attente, mais jamais au niveau de la première vague. Là, ce qu'on dit, c'est que, si on est obligés de retirer du personnel qui font ces chirurgies-là puis de les envoyer, là, puis je simplifie, là, mais on est obligés de les envoyer dans des RPA qui n'ont pas le personnel de soin, bien, c'est sûr qu'on va baisser à 70 %, à 60 %.",non,,,,,non,non,
